stem	llfpm10	suffix	suffix_initial	back	front	form_varies	log_odds_back
krapek	0.2858131136537797	Poss.2Sg	V	4	0	FALSE	NA
krapek	0.2858131136537797	Supe	V	4	0	FALSE	NA
krokett	0.5548602356534778	Ill	C	0	4	FALSE	NA
krokett	0.5548602356534778	Ela	C	0	4	FALSE	NA
kráter	1.5554389092659462	Poss.1Sg	V	0	4	FALSE	NA
kupec	0.4459578141554795	Poss.3Sg	V	3	4	TRUE	-0.2876820724517809
kábel	2.5255200123429824	Poss.3Pl	C	0	4	FALSE	NA
káder	1.0191292004490349	Ill	C	4	3	TRUE	0.28768207245178085
káder	1.0191292004490349	Ine	C	0	4	FALSE	NA
káder	1.0191292004490349	Poss.2Sg	V	0	4	FALSE	NA
lasztex	-0.946213150191713	Acc	V	0	4	FALSE	NA
latex	1.2796554290768758	Poss.1Sg	V	0	4	FALSE	NA
luesz	-0.5402879311982921	Poss.3Sg	V	0	4	FALSE	NA
lumen	1.3578062989248016	Pl.Poss.3Sg	V	0	4	FALSE	NA
lumen	1.3578062989248016	Poss.3Pl	C	0	4	FALSE	NA
láger	1.242439945332364	Poss.1Sg	V	0	4	FALSE	NA
lóden	-0.5619170221862215	Poss.1Sg	V	0	4	FALSE	NA
macesz	0.375579529103281	Abl	C	0	4	FALSE	NA
malter	0.6100893505755742	Pl	V	2	4	TRUE	-0.6931471805599453
malter	0.6100893505755742	Transl	C	4	1	TRUE	1.3862943611198906
marlen	-0.43744054691150935	Ins	C	0	4	FALSE	NA
moped	0.9109327535484344	Pl.Poss.3Sg	C	0	4	FALSE	NA
motel	1.2119005338291844	Pl.Poss.3Sg	V	0	4	FALSE	NA
motel	1.2119005338291844	Transl	C	0	4	FALSE	NA
mutter	0.41434513085899255	Ade	C	3	4	TRUE	-0.2876820724517809
mutter	0.41434513085899255	Supe	V	4	2	TRUE	0.6931471805599453
mágnes	1.8441518280462148	Poss.2Pl	V	0	4	FALSE	NA
nonszensz	1.2858393542194446	Ela	C	0	4	FALSE	NA
nonszensz	1.2858393542194446	Abl	C	0	4	FALSE	NA
okker	0.6295458844043035	All	C	0	4	FALSE	NA
pajesz	0.19606017543000023	All	C	4	4	TRUE	0
pajesz	0.19606017543000023	Del	C	4	1	TRUE	1.3862943611198906
pakett	0.4472263572536482	Pl.Poss.3Pl	C	0	4	FALSE	NA
parszek	-0.2499378462191083	Ade	C	0	4	FALSE	NA
plakett	1.2063588716944174	Pl.Poss.1Sg	C	0	4	FALSE	NA
plakett	1.2063588716944174	Poss.3Pl	C	0	4	FALSE	NA
plakett	1.2063588716944174	Abl	C	0	4	FALSE	NA
poszter	1.7624880360068378	Poss.2Pl	V	0	4	FALSE	NA
poszter	1.7624880360068378	Poss.3Sg	C	4	1	TRUE	1.3862943611198906
prakker	-0.6254888465447449	Pl	V	0	4	FALSE	NA
puffer	1.3898337365494366	Poss.3Sg	V	4	0	FALSE	NA
púder	1.360068138969874	Poss.3Pl	C	0	4	FALSE	NA
rocker	1.3774960070047173	Poss.2Sg	V	0	4	FALSE	NA
roller	1.4284785179087636	Pl.Poss.1Pl	C	0	4	FALSE	NA
rubel	1.3648850069419438	Poss.3Pl	C	0	4	FALSE	NA
saller	0.9310512982678172	Ine	C	4	3	TRUE	0.28768207245178085
samesz	0.4668618282549646	All	C	0	4	FALSE	NA
samesz	0.4668618282549646	Poss.2Sg	V	4	0	FALSE	NA
skanzen	1.4895721276614022	Pl.Poss.1Pl	C	0	4	FALSE	NA
sláger	2.2587678514546465	Distr:nként/Adv	V	0	4	FALSE	NA
sláger	2.2587678514546465	Pl.Poss.3Sg	C	0	4	FALSE	NA
sparherd	-0.27211940645408866	All	C	0	4	FALSE	NA
suszter	0.9044772870280368	Poss.1Sg	V	0	4	FALSE	NA
szlogen	1.9318761017045023	Pl.Poss.1Sg	C	0	4	FALSE	NA
szoftver	2.8823776554889804	Pl.Poss.1Sg	C	0	4	FALSE	NA
szolvens	-0.6107655897240386	Ins	C	0	4	FALSE	NA
szubrett	0.34370664438708193	All	C	0	4	FALSE	NA
szubrett	0.34370664438708193	Subl	C	0	4	FALSE	NA
sóder	0.9842054240536064	Poss.1Pl	V	1	4	TRUE	-1.3862943611198906
sólet	0.5795661084462529	Poss.3Sg	V	0	4	FALSE	NA
tandem	1.0699583224183673	Poss.3Pl	V	0	4	FALSE	NA
tangens	0.20752315858022177	Dat	C	0	4	FALSE	NA
taszter	-1.140593194959704	Supe	V	0	4	FALSE	NA
transzfer	2.0095093061978013	Poss.2Sg	V	0	4	FALSE	NA
traverz	0.20689420194327868	Ela	C	0	4	FALSE	NA
traverz	0.20689420194327868	Del	C	2	4	TRUE	-0.6931471805599453
traverz	0.20689420194327868	Abl	C	0	4	FALSE	NA
tájpej	-2.1548336340743144	Ine	C	0	4	FALSE	NA
valcer	0.3548168454722682	Ela	C	0	4	FALSE	NA
vátesz	0.4020716349811336	Abl	C	0	4	FALSE	NA
zacsek	-0.3396988174375006	Ins	C	4	0	FALSE	NA
ágens	1.3130456667326265	Poss.1Sg	V	0	4	FALSE	NA
ájer	-0.2655319315680039	Supe	V	0	4	FALSE	NA
ámen	0.8284166730406731	Pl.Poss.3Sg	V	0	4	FALSE	NA
ómen	0.7761153970932089	Poss.2Sg	V	0	4	FALSE	NA
ómen	0.7761153970932089	Pl.Poss.3Sg	V	0	4	FALSE	NA
bagett	1.0062847018807737	Pl.Poss.3Sg	C	0	3	FALSE	NA
bagger	-0.3035752853552389	Subl	C	3	2	TRUE	0.4054651081081644
balek	1.18302479496678	Pl.Poss.1Pl	C	3	0	FALSE	NA
balek	1.18302479496678	Distr:nként/Adv	V	3	0	FALSE	NA
bankett	1.09656121596579	Pl.Poss.1Pl	C	1	3	TRUE	-1.0986122886681098
bankett	1.09656121596579	Ade	C	1	3	TRUE	-1.0986122886681098
bankett	1.09656121596579	Transl	C	0	3	FALSE	NA
barchesz	-0.3914056405113769	Dat	C	3	2	TRUE	0.4054651081081644
barrel	0.28764613499013436	Poss.2Sg	V	0	3	FALSE	NA
barter	0.48713596362774514	Pl.Poss.1Pl	V	0	3	FALSE	NA
bovden	0.3614813417036351	Del	C	0	3	FALSE	NA
brojler	0.31596873103774975	Dat	C	0	3	FALSE	NA
brúder	-0.7931057980567213	Dat	C	1	3	TRUE	-1.0986122886681098
bukfenc	1.0306613020268856	Transl	C	0	3	FALSE	NA
bukfenc	1.0306613020268856	Poss.1Pl	V	0	3	FALSE	NA
bunker	1.476796124675244	Acc	V	0	3	FALSE	NA
charter	1.0574427740273058	Ade	C	0	3	FALSE	NA
charter	1.0574427740273058	Poss.3Pl	V	1	3	TRUE	-1.0986122886681098
codec	0.7403125553016779	Ill	C	0	3	FALSE	NA
codec	0.7403125553016779	Ine	C	0	3	FALSE	NA
codec	0.7403125553016779	Pl.Poss.3Sg	C	0	3	FALSE	NA
dodzsem	0.3337170824261301	Pl.Poss.3Sg	V	0	3	FALSE	NA
dodzsem	0.3337170824261301	Poss.1Pl	V	0	3	FALSE	NA
dolmen	0.07518929954846854	Ill	C	0	3	FALSE	NA
dolmen	0.07518929954846854	Ade	C	0	3	FALSE	NA
doppler	0.8742794708181493	Ela	C	0	3	FALSE	NA
doppler	0.8742794708181493	Poss.3Sg	V	0	3	FALSE	NA
doppler	0.8742794708181493	Ade	C	0	3	FALSE	NA
dojen	0.6993711617811154	Poss.3Sg	V	0	3	FALSE	NA
dojen	0.6993711617811154	Subl	C	0	3	FALSE	NA
drukker	1.599349006057054	Ill	C	0	3	FALSE	NA
dublett	-0.5367855373622215	Dat	C	0	3	FALSE	NA
dzsungel	1.8138983008598983	Poss.3Pl	V	0	3	FALSE	NA
dózer	0.4877957350906076	Ill	C	0	3	FALSE	NA
dózer	0.4877957350906076	Ela	C	0	3	FALSE	NA
facet	-0.28560191434333804	Ine	C	0	3	FALSE	NA
falzett	-0.16139740357670246	Supe	V	0	3	FALSE	NA
falzett	-0.16139740357670246	All	C	0	3	FALSE	NA
fater	1.2643232470451446	Ill	C	3	0	FALSE	NA
fater	1.2643232470451446	Pl.Poss.3Sg	C	3	0	FALSE	NA
flanel	0.35638106706207384	Dat	C	0	3	FALSE	NA
flóbert	-0.17940182556505124	All	C	0	3	FALSE	NA
flóbert	-0.17940182556505124	Poss.3Sg	C	0	3	FALSE	NA
flóbert	-0.17940182556505124	Subl	C	0	3	FALSE	NA
fotel	1.918034842594317	Distr:nként/Adv	V	0	3	FALSE	NA
fotel	1.918034842594317	Pl.Poss.3Pl	C	1	3	TRUE	-1.0986122886681098
fuser	-0.5905622036357516	Ins	C	0	3	FALSE	NA
gatyesz	-0.5866319100073193	Ine	C	3	2	TRUE	0.4054651081081644
gatyesz	-0.5866319100073193	All	C	3	1	TRUE	1.0986122886681098
gukker	-0.35205990878233856	Poss.3Sg	V	0	3	FALSE	NA
hardver	2.192226286470405	Pl.Poss.3Sg	C	0	3	FALSE	NA
hosztesz	0.4593602709032462	Abl	C	0	3	FALSE	NA
jampec	0.15123380228128092	Ine	C	0	3	FALSE	NA
jampec	0.15123380228128092	Transl	C	2	3	TRUE	-0.40546510810816444
jampec	0.15123380228128092	Pl.Poss.3Sg	V	2	3	TRUE	-0.40546510810816444
junker	0.15585967826904645	Pl.Poss.3Sg	C	0	3	FALSE	NA
kampec	0.3634609097484384	Ine	C	1	3	TRUE	-1.0986122886681098
kampec	0.3634609097484384	Pl	V	0	3	FALSE	NA
karcer	-0.6005464245423525	Transl	C	0	3	FALSE	NA
kartell	1.1924313135247973	Poss.3Sg	V	0	3	FALSE	NA
kartell	1.1924313135247973	Poss.1Pl	V	0	3	FALSE	NA
klapec	-0.937349689860408	Ins	C	0	3	FALSE	NA
klapec	-0.937349689860408	Acc	V	3	2	TRUE	0.4054651081081644
klozet	0.06396436403742334	Poss.3Sg	C	3	2	TRUE	0.4054651081081644
klozet	0.06396436403742334	Ade	C	2	3	TRUE	-0.40546510810816444
klozet	0.06396436403742334	Transl	C	3	1	TRUE	1.0986122886681098
koffer	0.9596105383709403	Poss.3Pl	V	0	3	FALSE	NA
komplett	2.3451442551635107	Acc	V	3	0	FALSE	NA
komplex	2.7968138687478703	All	C	3	0	FALSE	NA
konfekt	-1.2995164288783714	Pl	V	0	3	FALSE	NA
konfekt	-1.2995164288783714	Acc	V	0	3	FALSE	NA
konszern	1.5587549012315391	Poss.3Sg	V	0	3	FALSE	NA
konszern	1.5587549012315391	Poss.3Pl	C	3	0	FALSE	NA
konzerv	1.762724386751122	Pl.Poss.3Pl	C	0	3	FALSE	NA
kopek	0.13371366596503742	Supe	V	0	3	FALSE	NA
korner	0.5218599755505524	Ill	C	0	3	FALSE	NA
korner	0.5218599755505524	Abl	C	0	3	FALSE	NA
korner	0.5218599755505524	Poss.3Pl	V	0	3	FALSE	NA
kornett	-0.7627231690630004	Abl	C	0	3	FALSE	NA
korrekt	2.5155266547466906	Ins	C	3	0	FALSE	NA
korrekt	2.5155266547466906	Poss.3Pl	V	0	3	FALSE	NA
korrekt	2.5155266547466906	Abl	C	0	3	FALSE	NA
korvett	0.3058136782559591	Ine	C	0	3	FALSE	NA
krapek	0.2858131136537797	Ela	C	3	2	TRUE	0.4054651081081644
krapek	0.2858131136537797	Ade	C	3	0	FALSE	NA
krokett	0.5548602356534778	Supe	V	0	3	FALSE	NA
krokett	0.5548602356534778	Abl	C	0	3	FALSE	NA
kukker	0.09923081884002372	Poss.3Sg	C	3	0	FALSE	NA
kukker	0.09923081884002372	Del	C	0	3	FALSE	NA
kukker	0.09923081884002372	Poss.1Pl	V	0	3	FALSE	NA
kupec	0.4459578141554795	Pl.Poss.3Pl	V	0	3	FALSE	NA
káder	1.0191292004490349	Poss.1Sg	V	0	3	FALSE	NA
kókler	0.9301594617947097	Poss.3Sg	C	0	3	FALSE	NA
kóter	-0.0567670438663156	Poss.3Sg	V	0	3	FALSE	NA
kóter	-0.0567670438663156	Supe	V	0	3	FALSE	NA
kóter	-0.0567670438663156	Dat	C	3	2	TRUE	0.4054651081081644
lasztex	-0.946213150191713	Subl	C	1	3	TRUE	-1.0986122886681098
latex	1.2796554290768758	Poss.3Sg	V	0	3	FALSE	NA
luesz	-0.5402879311982921	Ade	C	0	3	FALSE	NA
lumpen	0.38214543272564394	Poss.3Sg	C	1	3	TRUE	-1.0986122886681098
lóden	-0.5619170221862215	Ill	C	2	3	TRUE	-0.40546510810816444
macesz	0.375579529103281	Ade	C	1	3	TRUE	-1.0986122886681098
macesz	0.375579529103281	Supe	V	3	2	TRUE	0.4054651081081644
macher	0.2485728894048285	Poss.3Sg	V	3	0	FALSE	NA
macher	0.2485728894048285	Ins	C	3	0	FALSE	NA
majszter	-0.796264317301551	Dat	C	1	3	TRUE	-1.0986122886681098
mater	1.2873847479934366	Pl.Poss.3Pl	V	0	3	FALSE	NA
mater	1.2873847479934366	Poss.2Pl	V	0	3	FALSE	NA
modem	1.8046211752050836	Transl	C	0	3	FALSE	NA
motel	1.2119005338291844	Poss.1Sg	V	1	3	TRUE	-1.0986122886681098
motel	1.2119005338291844	Acc	V	0	3	FALSE	NA
motel	1.2119005338291844	Poss.3Pl	C	3	1	TRUE	1.0986122886681098
mutex	-0.448685045111172	Dat	C	0	3	FALSE	NA
mutter	0.41434513085899255	Ela	C	1	3	TRUE	-1.0986122886681098
mágnes	1.8441518280462148	Pl.Poss.1Sg	V	0	3	FALSE	NA
nonszensz	1.2858393542194446	Pl.Poss.3Sg	V	0	3	FALSE	NA
nonszensz	1.2858393542194446	Ade	C	0	3	FALSE	NA
notesz	1.2106855490122028	Acc	V	0	3	FALSE	NA
ofszet	0.7618834435244982	Ela	C	0	3	FALSE	NA
ofszet	0.7618834435244982	Pl	V	0	3	FALSE	NA
okker	0.6295458844043035	Del	C	0	3	FALSE	NA
omlett	0.9301594617947097	Poss.3Sg	V	0	3	FALSE	NA
pajesz	0.19606017543000023	Ine	C	3	2	TRUE	0.4054651081081644
pajesz	0.19606017543000023	Poss.1Pl	V	3	0	FALSE	NA
pakett	0.4472263572536482	Poss.1Sg	V	0	3	FALSE	NA
pakett	0.4472263572536482	Distr:nként/Adv	V	0	3	FALSE	NA
pakett	0.4472263572536482	Transl	C	0	3	FALSE	NA
pakett	0.4472263572536482	Poss.1Pl	V	0	3	FALSE	NA
pamflet	0.7429766651842116	Poss.3Pl	C	0	3	FALSE	NA
panel	2.4164305848960708	Poss.2Pl	V	1	3	TRUE	-1.0986122886681098
parkett	1.1773690982060443	Poss.1Sg	V	0	3	FALSE	NA
parkett	1.1773690982060443	Ade	C	3	3	TRUE	0
plakett	1.2063588716944174	Poss.1Pl	V	0	3	FALSE	NA
poszter	1.7624880360068378	Distr:nként/Adv	V	0	3	FALSE	NA
prakker	-0.6254888465447449	All	C	0	3	FALSE	NA
puffer	1.3898337365494366	Distr:nként/Adv	V	0	3	FALSE	NA
páter	1.0617720601296703	Pl.Poss.1Pl	V	0	3	FALSE	NA
púder	1.360068138969874	Pl.Poss.1Pl	V	0	3	FALSE	NA
púder	1.360068138969874	Poss.2Pl	V	0	3	FALSE	NA
raszter	0.7107638010015679	Poss.1Sg	V	0	3	FALSE	NA
raszter	0.7107638010015679	Poss.1Pl	V	0	3	FALSE	NA
rulett	1.0008565784407637	Pl.Poss.3Sg	C	0	3	FALSE	NA
sakter	-0.02236047956875661	Pl.Poss.3Sg	V	0	3	FALSE	NA
sakter	-0.02236047956875661	Subl	C	0	3	FALSE	NA
sakter	-0.02236047956875661	Abl	C	0	3	FALSE	NA
saller	0.9310512982678172	Pl.Poss.3Sg	V	0	3	FALSE	NA
saller	0.9310512982678172	Supe	V	0	3	FALSE	NA
skanzen	1.4895721276614022	Poss.3Pl	C	0	3	FALSE	NA
sparherd	-0.27211940645408866	Ela	C	0	3	FALSE	NA
sparherd	-0.27211940645408866	Abl	C	0	3	FALSE	NA
suszter	0.9044772870280368	Ine	C	1	3	TRUE	-1.0986122886681098
suszter	0.9044772870280368	Transl	C	0	3	FALSE	NA
szkander	0.6195616634977026	Supe	V	0	3	FALSE	NA
szkander	0.6195616634977026	Abl	C	0	3	FALSE	NA
szolvens	-0.6107655897240386	Dat	C	0	3	FALSE	NA
szubrett	0.34370664438708193	Poss.3Pl	C	0	3	FALSE	NA
szubrett	0.34370664438708193	Del	C	0	3	FALSE	NA
sólet	0.5795661084462529	Pl.Poss.3Sg	C	0	3	FALSE	NA
sólet	0.5795661084462529	Poss.3Pl	C	1	3	TRUE	-1.0986122886681098
taszter	-1.140593194959704	Subl	C	0	3	FALSE	NA
tatjen	-2.3309248931299953	Ins	C	0	3	FALSE	NA
token	1.245905770590949	Pl.Poss.1Pl	C	0	3	FALSE	NA
torpej	-2.455863629738295	Acc	V	0	3	FALSE	NA
totem	0.8624780099324221	Poss.2Pl	V	0	3	FALSE	NA
transzfer	2.0095093061978013	Pl.Poss.3Sg	C	0	3	FALSE	NA
transzfer	2.0095093061978013	Transl	C	0	3	FALSE	NA
tróger	0.7114537050098807	Supe	V	1	3	TRUE	-1.0986122886681098
tróger	0.7114537050098807	All	C	0	3	FALSE	NA
tábesz	-1.552773642746352	Poss.3Sg	V	0	3	FALSE	NA
valcer	0.3548168454722682	Supe	V	0	3	FALSE	NA
valcer	0.3548168454722682	Ade	C	0	3	FALSE	NA
valcer	0.3548168454722682	Del	C	0	3	FALSE	NA
vamzer	-0.22033518283074652	Ela	C	0	3	FALSE	NA
vamzer	-0.22033518283074652	Poss.3Sg	V	0	3	FALSE	NA
varsekk	-2.455863629738295	Ins	C	0	3	FALSE	NA
vátesz	0.4020716349811336	Ill	C	0	3	FALSE	NA
vátesz	0.4020716349811336	Ela	C	0	3	FALSE	NA
vátesz	0.4020716349811336	All	C	0	3	FALSE	NA
zacsek	-0.3396988174375006	Poss.3Sg	C	3	1	TRUE	1.0986122886681098
zacsek	-0.3396988174375006	Subl	C	3	3	TRUE	0
zsakett	-0.03701015209889327	Supe	V	0	3	FALSE	NA
zsakett	-0.03701015209889327	Ade	C	0	3	FALSE	NA
zsáner	1.2899655745630536	Poss.2Pl	V	0	3	FALSE	NA
ájer	-0.2655319315680039	Subl	C	0	3	FALSE	NA
ámen	0.8284166730406731	All	C	1	3	TRUE	-1.0986122886681098
bagett	1.0062847018807737	Pl.Poss.1Pl	C	0	2	FALSE	NA
bagger	-0.3035752853552389	Ins	C	2	2	TRUE	0
bagger	-0.3035752853552389	Abl	C	0	2	FALSE	NA
bakter	0.716349974254184	Pl.Poss.3Sg	V	2	0	FALSE	NA
bakter	0.716349974254184	Poss.2Sg	V	2	2	TRUE	0
bakter	0.716349974254184	Pl.Poss.1Pl	V	0	2	FALSE	NA
balek	1.18302479496678	Ill	C	2	0	FALSE	NA
balett	2.009241501756081	Poss.2Sg	V	2	1	TRUE	0.6931471805599453
bankett	1.09656121596579	Ill	C	0	2	FALSE	NA
barchesz	-0.3914056405113769	Supe	V	2	0	FALSE	NA
barrel	0.28764613499013436	Pl	V	0	2	FALSE	NA
barrel	0.28764613499013436	Supe	V	0	2	FALSE	NA
barrel	0.28764613499013436	All	C	0	2	FALSE	NA
barter	0.48713596362774514	Poss.2Sg	V	0	2	FALSE	NA
barter	0.48713596362774514	Abl	C	0	2	FALSE	NA
borcet	-1.756893625402277	Ine	C	0	2	FALSE	NA
borcet	-1.756893625402277	Ins	C	0	2	FALSE	NA
bovden	0.3614813417036351	Ill	C	0	2	FALSE	NA
bovden	0.3614813417036351	Poss.3Sg	V	0	2	FALSE	NA
brojler	0.31596873103774975	All	C	0	2	FALSE	NA
brojler	0.31596873103774975	Subl	C	0	2	FALSE	NA
bróker	1.509573270037965	Ill	C	1	2	TRUE	-0.6931471805599453
bróker	1.509573270037965	Pl.Poss.3Sg	C	2	0	FALSE	NA
bróker	1.509573270037965	Poss.3Pl	C	0	2	FALSE	NA
bukfenc	1.0306613020268856	Pl.Poss.3Pl	V	0	2	FALSE	NA
bukfenc	1.0306613020268856	Distr:nként/Adv	V	0	2	FALSE	NA
bunker	1.476796124675244	Poss.3Pl	C	2	0	FALSE	NA
bóher	-0.7102684133103745	Pl.Poss.3Sg	V	0	2	FALSE	NA
bóher	-0.7102684133103745	Ins	C	0	2	FALSE	NA
charter	1.0574427740273058	Poss.3Sg	V	0	2	FALSE	NA
charter	1.0574427740273058	Poss.3Sg	C	0	2	FALSE	NA
charter	1.0574427740273058	Transl	C	0	2	FALSE	NA
charter	1.0574427740273058	Abl	C	0	2	FALSE	NA
codec	0.7403125553016779	Ade	C	0	2	FALSE	NA
codec	0.7403125553016779	Abl	C	1	2	TRUE	-0.6931471805599453
collen	-0.48738068118436023	Ine	C	0	2	FALSE	NA
collen	-0.48738068118436023	Ins	C	0	2	FALSE	NA
collen	-0.48738068118436023	Subl	C	0	2	FALSE	NA
doglen	-0.9507136514183894	Poss.1Sg	V	0	2	FALSE	NA
dolmen	0.07518929954846854	Supe	V	0	2	FALSE	NA
dolmen	0.07518929954846854	Subl	C	0	2	FALSE	NA
doppler	0.8742794708181493	Poss.1Sg	V	0	2	FALSE	NA
drukker	1.599349006057054	Poss.2Pl	V	0	2	FALSE	NA
dublett	-0.5367855373622215	Ela	C	0	2	FALSE	NA
duett	1.4809516014593376	Pl.Poss.1Sg	C	0	2	FALSE	NA
duplex	0.973080660297279	Acc	V	2	0	FALSE	NA
dzsóker	-0.17558885566493362	All	C	0	2	FALSE	NA
dózer	0.4877957350906076	Ade	C	1	2	TRUE	-0.6931471805599453
dózer	0.4877957350906076	Transl	C	0	2	FALSE	NA
dózer	0.4877957350906076	Poss.1Pl	V	0	2	FALSE	NA
facet	-0.28560191434333804	Ins	C	0	2	FALSE	NA
facser	-1.853803638410333	Ins	C	0	2	FALSE	NA
falzett	-0.16139740357670246	Dat	C	1	2	TRUE	-0.6931471805599453
falzett	-0.16139740357670246	Ade	C	0	2	FALSE	NA
flanel	0.35638106706207384	Poss.1Sg	V	0	2	FALSE	NA
flaszter	0.45065098390392183	Ine	C	0	2	FALSE	NA
flaszter	0.45065098390392183	Ade	C	0	2	FALSE	NA
flóbert	-0.17940182556505124	Poss.3Pl	C	0	2	FALSE	NA
flóbert	-0.17940182556505124	Dat	C	0	2	FALSE	NA
fotel	1.918034842594317	Pl.Poss.1Sg	V	0	2	FALSE	NA
fotel	1.918034842594317	Pl.Poss.1Sg	C	1	2	TRUE	-0.6931471805599453
fotel	1.918034842594317	Poss.3Pl	V	0	2	FALSE	NA
fráter	1.1826921806578794	Poss.3Sg	C	0	2	FALSE	NA
fuser	-0.5905622036357516	Pl.Poss.3Sg	C	0	2	FALSE	NA
gatyesz	-0.5866319100073193	Ela	C	2	0	FALSE	NA
groteszk	1.6938582752002809	Ill	C	2	0	FALSE	NA
gukker	-0.35205990878233856	Poss.1Sg	V	0	2	FALSE	NA
gukker	-0.35205990878233856	Abl	C	1	2	TRUE	-0.6931471805599453
gólem	0.9666714958476778	Pl.Poss.3Pl	V	0	2	FALSE	NA
gólem	0.9666714958476778	Pl.Poss.1Pl	V	0	2	FALSE	NA
gólem	0.9666714958476778	Pl.Poss.3Pl	C	0	2	FALSE	NA
halef	-0.7568936254022766	Poss.3Sg	C	0	2	FALSE	NA
haver	2.2866022611361054	Pl.Poss.1Pl	V	0	2	FALSE	NA
haver	2.2866022611361054	Acc	V	2	1	TRUE	0.6931471805599453
haver	2.2866022611361054	Poss.3Pl	V	1	2	TRUE	-0.6931471805599453
hosztesz	0.4593602709032462	Ill	C	0	2	FALSE	NA
hosztesz	0.4593602709032462	Ade	C	0	2	FALSE	NA
junker	0.15585967826904645	Pl.Poss.3Sg	V	0	2	FALSE	NA
junker	0.15585967826904645	Poss.1Pl	V	0	2	FALSE	NA
kadet	1.0549493807742008	Ill	C	2	0	FALSE	NA
kadet	1.0549493807742008	Poss.1Sg	V	0	2	FALSE	NA
kadet	1.0549493807742008	All	C	0	2	FALSE	NA
kampec	0.3634609097484384	Dat	C	1	2	TRUE	-0.6931471805599453
kampec	0.3634609097484384	Ade	C	0	2	FALSE	NA
karcer	-0.6005464245423525	Pl	V	0	2	FALSE	NA
karter	0.13926501315555695	Poss.3Sg	C	1	2	TRUE	-0.6931471805599453
karter	0.13926501315555695	Subl	C	0	2	FALSE	NA
karter	0.13926501315555695	Del	C	0	2	FALSE	NA
klapec	-0.937349689860408	Transl	C	0	2	FALSE	NA
klapec	-0.937349689860408	Subl	C	2	0	FALSE	NA
klozet	0.06396436403742334	Abl	C	2	1	TRUE	0.6931471805599453
klozet	0.06396436403742334	Poss.1Pl	V	1	2	TRUE	-0.6931471805599453
koffer	0.9596105383709403	Pl.Poss.3Pl	V	0	2	FALSE	NA
koffer	0.9596105383709403	Pl.Poss.1Sg	V	0	2	FALSE	NA
koffer	0.9596105383709403	Pl.Poss.1Sg	C	0	2	FALSE	NA
koffer	0.9596105383709403	Transl	C	0	2	FALSE	NA
kolesz	0.7726222789466473	Poss.2Sg	V	2	0	FALSE	NA
komplett	2.3451442551635107	Subl	C	2	0	FALSE	NA
komplex	2.7968138687478703	Dat	C	2	0	FALSE	NA
konszern	1.5587549012315391	Poss.1Sg	V	0	2	FALSE	NA
konszern	1.5587549012315391	Pl.Poss.3Pl	C	0	2	FALSE	NA
konzerv	1.762724386751122	Pl.Poss.3Pl	V	0	2	FALSE	NA
konzerv	1.762724386751122	Distr:nként/Adv	V	0	2	FALSE	NA
kopek	0.13371366596503742	Pl.Poss.1Sg	V	0	2	FALSE	NA
korner	0.5218599755505524	Poss.2Sg	V	0	2	FALSE	NA
kornett	-0.7627231690630004	All	C	0	2	FALSE	NA
kortes	0.13557201061440527	Ill	C	0	2	FALSE	NA
kortes	0.13557201061440527	Ine	C	0	2	FALSE	NA
kortes	0.13557201061440527	Ela	C	0	2	FALSE	NA
kortes	0.13557201061440527	Subl	C	0	2	FALSE	NA
korvett	0.3058136782559591	Ill	C	0	2	FALSE	NA
korvett	0.3058136782559591	Poss.1Pl	V	0	2	FALSE	NA
kotlett	-0.6681670614484213	Ela	C	0	2	FALSE	NA
krokett	0.5548602356534778	Poss.1Sg	V	0	2	FALSE	NA
krokett	0.5548602356534778	Pl.Poss.1Pl	C	0	2	FALSE	NA
kráter	1.5554389092659462	Pl.Poss.1Sg	V	0	2	FALSE	NA
kráter	1.5554389092659462	Acc	V	0	2	FALSE	NA
kukker	0.09923081884002372	Poss.2Sg	V	0	2	FALSE	NA
kukker	0.09923081884002372	Pl.Poss.3Pl	V	0	2	FALSE	NA
kupec	0.4459578141554795	Supe	V	0	2	FALSE	NA
kábel	2.5255200123429824	Pl.Poss.3Pl	C	0	2	FALSE	NA
káder	1.0191292004490349	Poss.3Sg	C	2	0	FALSE	NA
kódex	2.156884917051594	Pl.Poss.1Sg	V	0	2	FALSE	NA
kódex	2.156884917051594	Poss.2Pl	V	0	2	FALSE	NA
kókler	0.9301594617947097	Ine	C	0	2	FALSE	NA
kókler	0.9301594617947097	Pl.Poss.1Pl	V	0	2	FALSE	NA
lasztex	-0.946213150191713	Ill	C	0	2	FALSE	NA
luesz	-0.5402879311982921	Ine	C	0	2	FALSE	NA
luesz	-0.5402879311982921	Poss.1Sg	V	0	2	FALSE	NA
luesz	-0.5402879311982921	Subl	C	1	2	TRUE	-0.6931471805599453
lumpen	0.38214543272564394	Ill	C	0	2	FALSE	NA
lumpen	0.38214543272564394	Subl	C	0	2	FALSE	NA
lumpen	0.38214543272564394	Abl	C	0	2	FALSE	NA
láger	1.242439945332364	Distr:nként/Adv	V	0	2	FALSE	NA
lóden	-0.5619170221862215	Pl	V	0	2	FALSE	NA
macesz	0.375579529103281	Poss.3Sg	V	1	2	TRUE	-0.6931471805599453
macesz	0.375579529103281	Pl	V	2	1	TRUE	0.6931471805599453
maglen	-1.9329848844579576	Ins	C	0	2	FALSE	NA
